  0.697232   -0.030727   0.000000	  0.747801   -0.026413   0.000000	  0.747801   -0.026413   0.500030	  0.697232   -0.030727   0.499988	
  0.747801   -0.026413   0.000000	  0.798332   -0.021997   0.000000	  0.798332   -0.021997   0.500030	  0.747801   -0.026413   0.500030	
  0.798332   -0.021997   0.000000	  0.848881   -0.017603   0.000000	  0.848881   -0.017603   0.499989	  0.798332   -0.021997   0.500030	
  0.848881   -0.017603   0.000000	  0.899362   -0.012671   0.000000	  0.899362   -0.012671   0.499989	  0.848881   -0.017603   0.499989	
  0.899362   -0.012671   0.000000	  0.949678   -0.006666   0.000000	  0.949678   -0.006666   0.499987	  0.899362   -0.012671   0.499989	
  0.949678   -0.006666   0.000000	  1.000000   0.000000   0.000000	  1.000000   0.000000   0.500000	  0.949678   -0.006666   0.499987	
  0.000000   0.000000   0.500000	  0.040074   -0.026929   0.499998	  0.040074   -0.026929   0.999997	  0.000000   0.000000   1.000000	
  0.040074   -0.026929   0.499998	  0.089665   -0.037473   0.500004	  0.089665   -0.037473   1.000008	  0.040074   -0.026929   0.999997	
  0.089665   -0.037473   0.500004	  0.140011   -0.043656   0.499999	  0.140011   -0.043656   0.999998	  0.089665   -0.037473   1.000008	
  0.140011   -0.043656   0.499999	  0.190606   -0.047309   0.499998	  0.190606   -0.047309   0.999997	  0.140011   -0.043656   0.999998	
  0.190606   -0.047309   0.499998	  0.241291   -0.049273   0.500001	  0.241291   -0.049273   1.000001	  0.190606   -0.047309   0.999997	
  0.241291   -0.049273   0.500001	  0.292015   -0.049985   0.500001	  0.292015   -0.049985   1.000001	  0.241291   -0.049273   1.000001	
  0.292015   -0.049985   0.500001	  0.342741   -0.049694   0.500000	  0.342741   -0.049694   0.999999	  0.292015   -0.049985   1.000001	
  0.342741   -0.049694   0.500000	  0.393453   -0.048553   0.500000	  0.393453   -0.048553   0.999999	  0.342741   -0.049694   0.999999	
  0.393453   -0.048553   0.500000	  0.444144   -0.046687   0.499999	  0.444144   -0.046687   0.999998	  0.393453   -0.048553   0.999999	
  0.444144   -0.046687   0.499999	  0.494812   -0.044270   0.499999	  0.494812   -0.044270   0.999998	  0.444144   -0.046687   0.999998	
  0.494812   -0.044270   0.499999	  0.545463   -0.041470   0.500001	  0.545463   -0.041470   1.000001	  0.494812   -0.044270   0.999998	
  0.545463   -0.041470   0.500001	  0.596088   -0.038293   0.500001	  0.596088   -0.038293   1.000001	  0.545463   -0.041470   1.000001	
  0.596088   -0.038293   0.500001	  0.646665   -0.034708   0.499988	  0.646665   -0.034708   0.999977	  0.596088   -0.038293   1.000001	
  0.646665   -0.034708   0.499988	  0.697232   -0.030727   0.499988	  0.697232   -0.030727   0.999977	  0.646665   -0.034708   0.999977	
  0.697232   -0.030727   0.499988	  0.747801   -0.026413   0.500030	  0.747801   -0.026413   1.000060	  0.697232   -0.030727   0.999977	
  0.747801   -0.026413   0.500030	  0.798332   -0.021997   0.500030	  0.798332   -0.021997   1.000060	  0.747801   -0.026413   1.000060	
  0.798332   -0.021997   0.500030	  0.848881   -0.017603   0.499989	  0.848881   -0.017603   0.999977	  0.798332   -0.021997   1.000060	
  0.848881   -0.017603   0.499989	  0.899362   -0.012671   0.499989	  0.899362   -0.012671   0.999977	  0.848881   -0.017603   0.999977	
  0.899362   -0.012671   0.499989	  0.949678   -0.006666   0.499987	  0.949678   -0.006666   0.999973	  0.899362   -0.012671   0.999977	
  0.949678   -0.006666   0.499987	  1.000000   0.000000   0.500000	  1.000000   0.000000   1.000000	  0.949678   -0.006666   0.999973	
  0.000000   0.000000   1.000000	  0.040074   -0.026929   0.999997	  0.040074   -0.026929   1.499995	  0.000000   0.000000   1.500000	
  0.040074   -0.026929   0.999997	  0.089665   -0.037473   1.000008	  0.089665   -0.037473   1.500011	  0.040074   -0.026929   1.499995	
  0.089665   -0.037473   1.000008	  0.140011   -0.043656   0.999998	  0.140011   -0.043656   1.499997	  0.089665   -0.037473   1.500011	
  0.140011   -0.043656   0.999998	  0.190606   -0.047309   0.999997	  0.190606   -0.047309   1.499995	  0.140011   -0.043656   1.499997	
  0.190606   -0.047309   0.999997	  0.241291   -0.049273   1.000001	  0.241291   -0.049273   1.500002	  0.190606   -0.047309   1.499995	
  0.241291   -0.049273   1.000001	  0.292015   -0.049985   1.000001	  0.292015   -0.049985   1.500002	  0.241291   -0.049273   1.500002	
  0.292015   -0.049985   1.000001	  0.342741   -0.049694   0.999999	  0.342741   -0.049694   1.499998	  0.292015   -0.049985   1.500002	
  0.342741   -0.049694   0.999999	  0.393453   -0.048553   0.999999	  0.393453   -0.048553   1.499998	  0.342741   -0.049694   1.499998	
  0.393453   -0.048553   0.999999	  0.444144   -0.046687   0.999998	  0.444144   -0.046687   1.499997	  0.393453   -0.048553   1.499998	
  0.444144   -0.046687   0.999998	  0.494812   -0.044270   0.999998	  0.494812   -0.044270   1.499997	  0.444144   -0.046687   1.499997	
  0.494812   -0.044270   0.999998	  0.545463   -0.041470   1.000001	  0.545463   -0.041470   1.500001	  0.494812   -0.044270   1.499997	
  0.545463   -0.041470   1.000001	  0.596088   -0.038293   1.000001	  0.596088   -0.038293   1.500001	  0.545463   -0.041470   1.500001	
  0.596088   -0.038293   1.000001	  0.646665   -0.034708   0.999977	  0.646665   -0.034708   1.499964	  0.596088   -0.038293   1.500001	
  0.646665   -0.034708   0.999977	  0.697232   -0.030727   0.999977	  0.697232   -0.030727   1.499964	  0.646665   -0.034708   1.499964	
  0.697232   -0.030727   0.999977	  0.747801   -0.026413   1.000060	  0.747801   -0.026413   1.500089	  0.697232   -0.030727   1.499964	
  0.747801   -0.026413   1.000060	  0.798332   -0.021997   1.000060	  0.798332   -0.021997   1.500089	  0.747801   -0.026413   1.500089	
  0.798332   -0.021997   1.000060	  0.848881   -0.017603   0.999977	  0.848881   -0.017603   1.499965	  0.798332   -0.021997   1.500089	
  0.848881   -0.017603   0.999977	  0.899362   -0.012671   0.999977	  0.899362   -0.012671   1.499965	  0.848881   -0.017603   1.499965	
  0.899362   -0.012671   0.999977	  0.949678   -0.006666   0.999973	  0.949678   -0.006666   1.499959	  0.899362   -0.012671   1.499965	
  0.949678   -0.006666   0.999973	  1.000000   0.000000   1.000000	  1.000000   0.000000   1.500000	  0.949678   -0.006666   1.499959	
  0.000000   0.000000   1.500000	  0.040074   -0.026929   1.499995	  0.040074   -0.026929   1.999993	  0.000000   0.000000   2.000000	
  0.040074   -0.026929   1.499995	  0.089665   -0.037473   1.500011	  0.089665   -0.037473   2.000015	  0.040074   -0.026929   1.999993	
  0.089665   -0.037473   1.500011	  0.140011   -0.043656   1.499997	  0.140011   -0.043656   1.999995	  0.089665   -0.037473   2.000015	
  0.140011   -0.043656   1.499997	  0.190606   -0.047309   1.499995	  0.190606   -0.047309   1.999993	  0.140011   -0.043656   1.999995	
  0.190606   -0.047309   1.499995	  0.241291   -0.049273   1.500002	  0.241291   -0.049273   2.000002	  0.190606   -0.047309   1.999993	
  0.241291   -0.049273   1.500002	  0.292015   -0.049985   1.500002	  0.292015   -0.049985   2.000002	  0.241291   -0.049273   2.000002	
  0.292015   -0.049985   1.500002	  0.342741   -0.049694   1.499998	  0.342741   -0.049694   1.999998	  0.292015   -0.049985   2.000002	
  0.342741   -0.049694   1.499998	  0.393453   -0.048553   1.499998	  0.393453   -0.048553   1.999998	  0.342741   -0.049694   1.999998	
  0.393453   -0.048553   1.499998	  0.444144   -0.046687   1.499997	  0.444144   -0.046687   1.999996	  0.393453   -0.048553   1.999998	
  0.444144   -0.046687   1.499997	  0.494812   -0.044270   1.499997	  0.494812   -0.044270   1.999996	  0.444144   -0.046687   1.999996	
  0.494812   -0.044270   1.499997	  0.545463   -0.041470   1.500001	  0.545463   -0.041470   2.000002	  0.494812   -0.044270   1.999996	
  0.545463   -0.041470   1.500001	  0.596088   -0.038293   1.500001	  0.596088   -0.038293   2.000002	  0.545463   -0.041470   2.000002	
  0.596088   -0.038293   1.500001	  0.646665   -0.034708   1.499964	  0.646665   -0.034708   1.999952	  0.596088   -0.038293   2.000002	
  0.646665   -0.034708   1.499964	  0.697232   -0.030727   1.499964	  0.697232   -0.030727   1.999952	  0.646665   -0.034708   1.999952	
  0.697232   -0.030727   1.499964	  0.747801   -0.026413   1.500089	  0.747801   -0.026413   2.000118	  0.697232   -0.030727   1.999952	
  0.747801   -0.026413   1.500089	  0.798332   -0.021997   1.500089	  0.798332   -0.021997   2.000118	  0.747801   -0.026413   2.000118	
  0.798332   -0.021997   1.500089	  0.848881   -0.017603   1.499965	  0.848881   -0.017603   1.999954	  0.798332   -0.021997   2.000118	
  0.848881   -0.017603   1.499965	  0.899362   -0.012671   1.499965	  0.899362   -0.012671   1.999954	  0.848881   -0.017603   1.999954	
  0.899362   -0.012671   1.499965	  0.949678   -0.006666   1.499959	  0.949678   -0.006666   1.999946	  0.899362   -0.012671   1.999954	
  0.949678   -0.006666   1.499959	  1.000000   0.000000   1.500000	  1.000000   0.000000   2.000000	  0.949678   -0.006666   1.999946	
  0.000000   0.000000   2.000000	  0.040074   -0.026929   1.999993	  0.040074   -0.026929   2.499992	  0.000000   0.000000   2.500000	
  0.040074   -0.026929   1.999993	  0.089665   -0.037473   2.000015	  0.089665   -0.037473   2.500019	  0.040074   -0.026929   2.499992	
  0.089665   -0.037473   2.000015	  0.140011   -0.043656   1.999995	  0.140011   -0.043656   2.499995	  0.089665   -0.037473   2.500019	
  0.140011   -0.043656   1.999995	  0.190606   -0.047309   1.999993	  0.190606   -0.047309   2.499991	  0.140011   -0.043656   2.499995	
  0.190606   -0.047309   1.999993	  0.241291   -0.049273   2.000002	  0.241291   -0.049273   2.500003	  0.190606   -0.047309   2.499991	
  0.241291   -0.049273   2.000002	  0.292015   -0.049985   2.000002	  0.292015   -0.049985   2.500003	  0.241291   -0.049273   2.500003	
  0.292015   -0.049985   2.000002	  0.342741   -0.049694   1.999998	  0.342741   -0.049694   2.499997	  0.292015   -0.049985   2.500003	
  0.342741   -0.049694   1.999998	  0.393453   -0.048553   1.999998	  0.393453   -0.048553   2.499997	  0.342741   -0.049694   2.499997	
  0.393453   -0.048553   1.999998	  0.444144   -0.046687   1.999996	  0.444144   -0.046687   2.499995	  0.393453   -0.048553   2.499997	
  0.444144   -0.046687   1.999996	  0.494812   -0.044270   1.999996	  0.494812   -0.044270   2.499995	  0.444144   -0.046687   2.499995	
  0.494812   -0.044270   1.999996	  0.545463   -0.041470   2.000002	  0.545463   -0.041470   2.500002	  0.494812   -0.044270   2.499995	
  0.545463   -0.041470   2.000002	  0.596088   -0.038293   2.000002	  0.596088   -0.038293   2.500002	  0.545463   -0.041470   2.500002	
  0.596088   -0.038293   2.000002	  0.646665   -0.034708   1.999952	  0.646665   -0.034708   2.499941	  0.596088   -0.038293   2.500002	
  0.646665   -0.034708   1.999952	  0.697232   -0.030727   1.999952	  0.697232   -0.030727   2.499941	  0.646665   -0.034708   2.499941	
  0.697232   -0.030727   1.999952	  0.747801   -0.026413   2.000118	  0.747801   -0.026413   2.500148	  0.697232   -0.030727   2.499941	
  0.747801   -0.026413   2.000118	  0.798332   -0.021997   2.000118	  0.798332   -0.021997   2.500148	  0.747801   -0.026413   2.500148	
  0.798332   -0.021997   2.000118	  0.848881   -0.017603   1.999954	  0.848881   -0.017603   2.499942	  0.798332   -0.021997   2.500148	
  0.848881   -0.017603   1.999954	  0.899362   -0.012671   1.999954	  0.899362   -0.012671   2.499942	  0.848881   -0.017603   2.499942	
  0.899362   -0.012671   1.999954	  0.949678   -0.006666   1.999946	  0.949678   -0.006666   2.499932	  0.899362   -0.012671   2.499942	
  0.949678   -0.006666   1.999946	  1.000000   0.000000   2.000000	  1.000000   0.000000   2.500000	  0.949678   -0.006666   2.499932	
  0.000000   0.000000   2.500000	  0.040074   -0.026929   2.499992	  0.040074   -0.026929   2.999990	  0.000000   0.000000   3.000000	
  0.040074   -0.026929   2.499992	  0.089665   -0.037473   2.500019	  0.089665   -0.037473   3.000023	  0.040074   -0.026929   2.999990	
  0.089665   -0.037473   2.500019	  0.140011   -0.043656   2.499995	  0.140011   -0.043656   2.999994	  0.089665   -0.037473   3.000023	
  0.140011   -0.043656   2.499995	  0.190606   -0.047309   2.499991	  0.190606   -0.047309   2.999990	  0.140011   -0.043656   2.999994	
  0.190606   -0.047309   2.499991	  0.241291   -0.049273   2.500003	  0.241291   -0.049273   3.000004	  0.190606   -0.047309   2.999990	
  0.241291   -0.049273   2.500003	  0.292015   -0.049985   2.500003	  0.292015   -0.049985   3.000004	  0.241291   -0.049273   3.000004	
  0.292015   -0.049985   2.500003	  0.342741   -0.049694   2.499997	  0.342741   -0.049694   2.999997	  0.292015   -0.049985   3.000004	
  0.342741   -0.049694   2.499997	  0.393453   -0.048553   2.499997	  0.393453   -0.048553   2.999997	  0.342741   -0.049694   2.999997	
  0.393453   -0.048553   2.499997	  0.444144   -0.046687   2.499995	  0.444144   -0.046687   2.999994	  0.393453   -0.048553   2.999997	
  0.444144   -0.046687   2.499995	  0.494812   -0.044270   2.499995	  0.494812   -0.044270   2.999994	  0.444144   -0.046687   2.999994	
  0.494812   -0.044270   2.499995	  0.545463   -0.041470   2.500002	  0.545463   -0.041470   3.000003	  0.494812   -0.044270   2.999994	
  0.545463   -0.041470   2.500002	  0.596088   -0.038293   2.500002	  0.596088   -0.038293   3.000003	  0.545463   -0.041470   3.000003	
  0.596088   -0.038293   2.500002	  0.646665   -0.034708   2.499941	  0.646665   -0.034708   2.999929	  0.596088   -0.038293   3.000003	
  0.646665   -0.034708   2.499941	  0.697232   -0.030727   2.499941	  0.697232   -0.030727   2.999929	  0.646665   -0.034708   2.999929	
  0.697232   -0.030727   2.499941	  0.747801   -0.026413   2.500148	  0.747801   -0.026413   3.000178	  0.697232   -0.030727   2.999929	
  0.747801   -0.026413   2.500148	  0.798332   -0.021997   2.500148	  0.798332   -0.021997   3.000178	  0.747801   -0.026413   3.000178	
  0.798332   -0.021997   2.500148	  0.848881   -0.017603   2.499942	  0.848881   -0.017603   2.999931	  0.798332   -0.021997   3.000178	
  0.848881   -0.017603   2.499942	  0.899362   -0.012671   2.499942	  0.899362   -0.012671   2.999931	  0.848881   -0.017603   2.999931	
  0.899362   -0.012671   2.499942	  0.949678   -0.006666   2.499932	  0.949678   -0.006666   2.999918	  0.899362   -0.012671   2.999931	
  0.949678   -0.006666   2.499932	  1.000000   0.000000   2.500000	  1.000000   0.000000   3.000000	  0.949678   -0.006666   2.999918	
  0.000000   0.000000   3.000000	  0.040074   -0.026929   2.999990	  0.040074   -0.026929   3.499989	  0.000000   0.000000   3.500000	
  0.040074   -0.026929   2.999990	  0.089665   -0.037473   3.000023	  0.089665   -0.037473   3.500026	  0.040074   -0.026929   3.499989	
  0.089665   -0.037473   3.000023	  0.140011   -0.043656   2.999994	  0.140011   -0.043656   3.499993	  0.089665   -0.037473   3.500026	
  0.140011   -0.043656   2.999994	  0.190606   -0.047309   2.999990	  0.190606   -0.047309   3.499988	  0.140011   -0.043656   3.499993	
  0.190606   -0.047309   2.999990	  0.241291   -0.049273   3.000004	  0.241291   -0.049273   3.500004	  0.190606   -0.047309   3.499988	
  0.241291   -0.049273   3.000004	  0.292015   -0.049985   3.000004	  0.292015   -0.049985   3.500004	  0.241291   -0.049273   3.500004	
  0.292015   -0.049985   3.000004	  0.342741   -0.049694   2.999997	  0.342741   -0.049694   3.499996	  0.292015   -0.049985   3.500004	
  0.342741   -0.049694   2.999997	  0.393453   -0.048553   2.999997	  0.393453   -0.048553   3.499996	  0.342741   -0.049694   3.499996	
  0.393453   -0.048553   2.999997	  0.444144   -0.046687   2.999994	  0.444144   -0.046687   3.499993	  0.393453   -0.048553   3.499996	
  0.444144   -0.046687   2.999994	  0.494812   -0.044270   2.999994	  0.494812   -0.044270   3.499993	  0.444144   -0.046687   3.499993	
  0.494812   -0.044270   2.999994	  0.545463   -0.041470   3.000003	  0.545463   -0.041470   3.500004	  0.494812   -0.044270   3.499993	
  0.545463   -0.041470   3.000003	  0.596088   -0.038293   3.000003	  0.596088   -0.038293   3.500004	  0.545463   -0.041470   3.500004	
  0.596088   -0.038293   3.000003	  0.646665   -0.034708   2.999929	  0.646665   -0.034708   3.499917	  0.596088   -0.038293   3.500004	
  0.646665   -0.034708   2.999929	  0.697232   -0.030727   2.999929	  0.697232   -0.030727   3.499917	  0.646665   -0.034708   3.499917	
  0.697232   -0.030727   2.999929	  0.747801   -0.026413   3.000178	  0.747801   -0.026413   3.500208	  0.697232   -0.030727   3.499917	
  0.747801   -0.026413   3.000178	  0.798332   -0.021997   3.000178	  0.798332   -0.021997   3.500208	  0.747801   -0.026413   3.500208	
  0.798332   -0.021997   3.000178	  0.848881   -0.017603   2.999931	  0.848881   -0.017603   3.499919	  0.798332   -0.021997   3.500208	
  0.848881   -0.017603   2.999931	  0.899362   -0.012671   2.999931	  0.899362   -0.012671   3.499919	  0.848881   -0.017603   3.499919	
  0.899362   -0.012671   2.999931	  0.949678   -0.006666   2.999918	  0.949678   -0.006666   3.499905	  0.899362   -0.012671   3.499919	
  0.949678   -0.006666   2.999918	  1.000000   0.000000   3.000000	  1.000000   0.000000   3.500000	  0.949678   -0.006666   3.499905	
  0.000000   0.000000   3.500000	  0.040074   -0.026929   3.499989	  0.040074   -0.026929   3.999986	  0.000000   0.000000   4.000000	
  0.040074   -0.026929   3.499989	  0.089665   -0.037473   3.500026	  0.089665   -0.037473   4.000030	  0.040074   -0.026929   3.999986	
  0.089665   -0.037473   3.500026	  0.140011   -0.043656   3.499993	  0.140011   -0.043656   3.999991	  0.089665   -0.037473   4.000030	
  0.140011   -0.043656   3.499993	  0.190606   -0.047309   3.499988	  0.190606   -0.047309   3.999986	  0.140011   -0.043656   3.999991	
  0.190606   -0.047309   3.499988	  0.241291   -0.049273   3.500004	  0.241291   -0.049273   4.000005	  0.190606   -0.047309   3.999986	
  0.241291   -0.049273   3.500004	  0.292015   -0.049985   3.500004	  0.292015   -0.049985   4.000005	  0.241291   -0.049273   4.000005	
  0.292015   -0.049985   3.500004	  0.342741   -0.049694   3.499996	  0.342741   -0.049694   3.999995	  0.292015   -0.049985   4.000005	
  0.342741   -0.049694   3.499996	  0.393453   -0.048553   3.499996	  0.393453   -0.048553   3.999995	  0.342741   -0.049694   3.999995	
  0.393453   -0.048553   3.499996	  0.444144   -0.046687   3.499993	  0.444144   -0.046687   3.999991	  0.393453   -0.048553   3.999995	
  0.444144   -0.046687   3.499993	  0.494812   -0.044270   3.499993	  0.494812   -0.044270   3.999991	  0.444144   -0.046687   3.999991	
  0.494812   -0.044270   3.499993	  0.545463   -0.041470   3.500004	  0.545463   -0.041470   4.000004	  0.494812   -0.044270   3.999991	
  0.545463   -0.041470   3.500004	  0.596088   -0.038293   3.500004	  0.596088   -0.038293   4.000004	  0.545463   -0.041470   4.000004	
  0.596088   -0.038293   3.500004	  0.646665   -0.034708   3.499917	  0.646665   -0.034708   3.999905	  0.596088   -0.038293   4.000004	
  0.646665   -0.034708   3.499917	  0.697232   -0.030727   3.499917	  0.697232   -0.030727   3.999905	  0.646665   -0.034708   3.999905	
  0.697232   -0.030727   3.499917	  0.747801   -0.026413   3.500208	  0.747801   -0.026413   4.000237	  0.697232   -0.030727   3.999905	
  0.747801   -0.026413   3.500208	  0.798332   -0.021997   3.500208	  0.798332   -0.021997   4.000237	  0.747801   -0.026413   4.000237	
  0.798332   -0.021997   3.500208	  0.848881   -0.017603   3.499919	  0.848881   -0.017603   3.999907	  0.798332   -0.021997   4.000237	
  0.848881   -0.017603   3.499919	  0.899362   -0.012671   3.499919	  0.899362   -0.012671   3.999907	  0.848881   -0.017603   3.999907	
  0.899362   -0.012671   3.499919	  0.949678   -0.006666   3.499905	  0.949678   -0.006666   3.999891	  0.899362   -0.012671   3.999907	
  0.949678   -0.006666   3.499905	  1.000000   0.000000   3.500000	  1.000000   0.000000   4.000000	  0.949678   -0.006666   3.999891	
  0.000000   0.000000   4.000000	  0.040074   -0.026929   3.999986	  0.040074   -0.026929   4.499986	  0.000000   0.000000   4.500000	
  0.040074   -0.026929   3.999986	  0.089665   -0.037473   4.000030	  0.089665   -0.037473   4.500034	  0.040074   -0.026929   4.499986	
  0.089665   -0.037473   4.000030	  0.140011   -0.043656   3.999991	  0.140011   -0.043656   4.499991	  0.089665   -0.037473   4.500034	
  0.140011   -0.043656   3.999991	  0.190606   -0.047309   3.999986	  0.190606   -0.047309   4.499985	  0.140011   -0.043656   4.499991	
  0.190606   -0.047309   3.999986	  0.241291   -0.049273   4.000005	  0.241291   -0.049273   4.500006	  0.190606   -0.047309   4.499985	
  0.241291   -0.049273   4.000005	  0.292015   -0.049985   4.000005	  0.292015   -0.049985   4.500006	  0.241291   -0.049273   4.500006	
  0.292015   -0.049985   4.000005	  0.342741   -0.049694   3.999995	  0.342741   -0.049694   4.499996	  0.292015   -0.049985   4.500006	
  0.342741   -0.049694   3.999995	  0.393453   -0.048553   3.999995	  0.393453   -0.048553   4.499996	  0.342741   -0.049694   4.499996	
  0.393453   -0.048553   3.999995	  0.444144   -0.046687   3.999991	  0.444144   -0.046687   4.499991	  0.393453   -0.048553   4.499996	
  0.444144   -0.046687   3.999991	  0.494812   -0.044270   3.999991	  0.494812   -0.044270   4.499991	  0.444144   -0.046687   4.499991	
  0.494812   -0.044270   3.999991	  0.545463   -0.041470   4.000004	  0.545463   -0.041470   4.500005	  0.494812   -0.044270   4.499991	
  0.545463   -0.041470   4.000004	  0.596088   -0.038293   4.000004	  0.596088   -0.038293   4.500005	  0.545463   -0.041470   4.500005	
  0.596088   -0.038293   4.000004	  0.646665   -0.034708   3.999905	  0.646665   -0.034708   4.499894	  0.596088   -0.038293   4.500005	
  0.646665   -0.034708   3.999905	  0.697232   -0.030727   3.999905	  0.697232   -0.030727   4.499894	  0.646665   -0.034708   4.499894	
  0.697232   -0.030727   3.999905	  0.747801   -0.026413   4.000237	  0.747801   -0.026413   4.500268	  0.697232   -0.030727   4.499894	
  0.747801   -0.026413   4.000237	  0.798332   -0.021997   4.000237	  0.798332   -0.021997   4.500268	  0.747801   -0.026413   4.500268	
  0.798332   -0.021997   4.000237	  0.848881   -0.017603   3.999907	  0.848881   -0.017603   4.499897	  0.798332   -0.021997   4.500268	
  0.848881   -0.017603   3.999907	  0.899362   -0.012671   3.999907	  0.899362   -0.012671   4.499897	  0.848881   -0.017603   4.499897	
  0.899362   -0.012671   3.999907	  0.949678   -0.006666   3.999891	  0.949678   -0.006666   4.499878	  0.899362   -0.012671   4.499897	
  0.949678   -0.006666   3.999891	  1.000000   0.000000   4.000000	  1.000000   0.000000   4.500000	  0.949678   -0.006666   4.499878	
  0.000000   0.000000   4.500000	  0.040074   -0.026929   4.499986	  0.040074   -0.026929   4.999983	  0.000000   0.000000   5.000000	
  0.040074   -0.026929   4.499986	  0.089665   -0.037473   4.500034	  0.089665   -0.037473   5.000038	  0.040074   -0.026929   4.999983	
  0.089665   -0.037473   4.500034	  0.140011   -0.043656   4.499991	  0.140011   -0.043656   4.999989	  0.089665   -0.037473   5.000038	
  0.140011   -0.043656   4.499991	  0.190606   -0.047309   4.499985	  0.190606   -0.047309   4.999983	  0.140011   -0.043656   4.999989	
  0.190606   -0.047309   4.499985	  0.241291   -0.049273   4.500006	  0.241291   -0.049273   5.000006	  0.190606   -0.047309   4.999983	
  0.241291   -0.049273   4.500006	  0.292015   -0.049985   4.500006	  0.292015   -0.049985   5.000006	  0.241291   -0.049273   5.000006	
  0.292015   -0.049985   4.500006	  0.342741   -0.049694   4.499996	  0.342741   -0.049694   4.999994	  0.292015   -0.049985   5.000006	
  0.342741   -0.049694   4.499996	  0.393453   -0.048553   4.499996	  0.393453   -0.048553   4.999994	  0.342741   -0.049694   4.999994	
  0.393453   -0.048553   4.499996	  0.444144   -0.046687   4.499991	  0.444144   -0.046687   4.999990	  0.393453   -0.048553   4.999994	
  0.444144   -0.046687   4.499991	  0.494812   -0.044270   4.499991	  0.494812   -0.044270   4.999990	  0.444144   -0.046687   4.999990	
  0.494812   -0.044270   4.499991	  0.545463   -0.041470   4.500005	  0.545463   -0.041470   5.000005	  0.494812   -0.044270   4.999990	
  0.545463   -0.041470   4.500005	  0.596088   -0.038293   4.500005	  0.596088   -0.038293   5.000005	  0.545463   -0.041470   5.000005	
  0.596088   -0.038293   4.500005	  0.646665   -0.034708   4.499894	  0.646665   -0.034708   4.999881	  0.596088   -0.038293   5.000005	
  0.646665   -0.034708   4.499894	  0.697232   -0.030727   4.499894	  0.697232   -0.030727   4.999881	  0.646665   -0.034708   4.999881	
  0.697232   -0.030727   4.499894	  0.747801   -0.026413   4.500268	  0.747801   -0.026413   5.000297	  0.697232   -0.030727   4.999881	
  0.747801   -0.026413   4.500268	  0.798332   -0.021997   4.500268	  0.798332   -0.021997   5.000297	  0.747801   -0.026413   5.000297	
  0.798332   -0.021997   4.500268	  0.848881   -0.017603   4.499897	  0.848881   -0.017603   4.999885	  0.798332   -0.021997   5.000297	
  0.848881   -0.017603   4.499897	  0.899362   -0.012671   4.499897	  0.899362   -0.012671   4.999885	  0.848881   -0.017603   4.999885	
  0.899362   -0.012671   4.499897	  0.949678   -0.006666   4.499878	  0.949678   -0.006666   4.999864	  0.899362   -0.012671   4.999885	
  0.949678   -0.006666   4.499878	  1.000000   0.000000   4.500000	  1.000000   0.000000   5.000000	  0.949678   -0.006666   4.999864	
  0.000000   0.000000   0.000000	  0.040074   0.026929   0.000000	  0.040074   0.008976   0.000000	  0.000000   0.000000   0.000000	
  0.040074   0.026929   0.000000	  0.089665   0.037473   0.000000	  0.089665   0.012491   0.000000	  0.040074   0.008976   0.000000	
  0.089665   0.037473   0.000000	  0.140011   0.043656   0.000000	  0.140011   0.014552   0.000000	  0.089665   0.012491   0.000000	
  0.140011   0.043656   0.000000	  0.190606   0.047309   0.000000	  0.190606   0.015770   0.000000	  0.140011   0.014552   0.000000	
  0.190606   0.047309   0.000000	  0.241291   0.049273   0.000000	  0.241291   0.016424   0.000000	  0.190606   0.015770   0.000000	
  0.241291   0.049273   0.000000	  0.292015   0.049985   0.000000	  0.292015   0.016662   0.000000	  0.241291   0.016424   0.000000	
  0.292015   0.049985   0.000000	  0.342741   0.049694   0.000000	  0.342741   0.016564   0.000000	  0.292015   0.016662   0.000000	
  0.342741   0.049694   0.000000	  0.393453   0.048553   0.000000	  0.393453   0.016184   0.000000	  0.342741   0.016564   0.000000	
  0.393453   0.048553   0.000000	  0.444144   0.046687   0.000000	  0.444144   0.015562   0.000000	  0.393453   0.016184   0.000000	
  0.444144   0.046687   0.000000	  0.494812   0.044270   0.000000	  0.494812   0.014757   0.000000	  0.444144   0.015562   0.000000	
  0.494812   0.044270   0.000000	  0.545463   0.041470   0.000000	  0.545463   0.013823   0.000000	  0.494812   0.014757   0.000000	
  0.545463   0.041470   0.000000	  0.596088   0.038293   0.000000	  0.596088   0.012764   0.000000	  0.545463   0.013823   0.000000	
  0.596088   0.038293   0.000000	  0.646665   0.034708   0.000000	  0.646665   0.011569   0.000000	  0.596088   0.012764   0.000000	
  0.646665   0.034708   0.000000	  0.697232   0.030727   0.000000	  0.697232   0.010242   0.000000	  0.646665   0.011569   0.000000	
  0.697232   0.030727   0.000000	  0.747801   0.026413   0.000000	  0.747801   0.008804   0.000000	  0.697232   0.010242   0.000000	
  0.747801   0.026413   0.000000	  0.798332   0.021997   0.000000	  0.798332   0.007332   0.000000	  0.747801   0.008804   0.000000	
  0.798332   0.021997   0.000000	  0.848881   0.017603   0.000000	  0.848881   0.005868   0.000000	  0.798332   0.007332   0.000000	
  0.848881   0.017603   0.000000	  0.899362   0.012671   0.000000	  0.899362   0.004223   0.000000	  0.848881   0.005868   0.000000	
